Country,Other names,ISO 3166-1 alpha-3 CODE,Population,Continent,Total Cases,Total Deaths,cases,deaths,test
0.6607142857142857,0.65625,0.6785714285714285,5.836077217724056e-07,1.0,7.331463313278157e-08,0.0,0.006100267946295804,0.0,0.0
0.6651785714285714,0.8839285714285714,0.59375,0.0014468045337685369,0.4,0.003747220871366165,0.009152746121389931,0.2114836179215126,0.7047406936048362,0.16577418459526533
0.6696428571428571,0.6607142857142857,0.6875,0.0038175198414171635,0.4,0.01721313948276355,0.002497465835897253,0.36827458389305134,0.07286032453070315,0.009847258825543208
0.6741071428571428,0.6651785714285714,0.7008928571428571,0.0037052212098684003,0.2,0.004746719264865375,0.004216333307545362,0.10462404907799178,0.12678969137766466,0.060285999121420956
0.6785714285714285,0.6696428571428571,0.7053571428571428,0.15868343631125165,0.2,0.018639817805316438,0.030113407563016874,0.00958285143706854,0.021158129175946547,0.10964634191561093
0.6830357142857143,0.6741071428571428,0.7232142857142857,1.2116807937750896e-05,1.0,4.937740541492838e-05,5.951070299993453e-06,0.318275661425072,0.052338530066815145,0.008177782392395307
0.6875,0.8482142857142857,0.9732142857142857,0.0036878991768693175,0.2,0.007102171798155381,0.0053073628625441615,0.15728375728232058,0.1603563474387528,0.05071810909497974
0.6919642857142857,0.6785714285714285,0.7098214285714285,0.0030798049425419752,0.6000000000000001,0.00935020617480034,0.008103374058491085,0.24795304833808646,0.2931912185809736,0.058819364091896094
0.6964285714285714,0.6830357142857143,0.7276785714285714,0.006421619877002575,1.0,0.0005156706912449413,0.0006347808319993017,0.006547084557529435,0.010976773783009862,0.0835443833593239
0.7008928571428571,0.6875,0.7410714285714285,0.005061467889266391,0.6000000000000001,0.007922281503484199,0.018578249631529563,0.1278355255123665,0.40900413617562836,0.15915857675024103
0.7053571428571428,0.6919642857142857,0.7142857142857142,0.023465852126666298,0.6000000000000001,0.043360204653399514,0.21059647577616833,0.15093062848850994,1.0,0.32963691906386455
0.7098214285714285,0.6964285714285714,0.71875,0.07790681122951383,0.2,0.04496000326298994,0.05885906080208525,0.0471298138743023,0.08415526566974228,0.08885115314344724
0.7142857142857142,0.7008928571428571,0.7321428571428571,0.026243755405193213,0.4,0.07294341670701925,0.11440436729212415,0.22703743346239774,0.48584155265669743,0.10644680281435846
